ID,Survey,Var Type,Timepoint,Question,Response
22,ProPerf,WS,1,3,2
22,PANAS,WS,2,1,5
22,PANAS,WS,2,2,5
22,PANAS,WS,2,3,2
22,PANAS,WS,2,4,3
22,PANAS,WS,2,5,1
22,PANAS,WS,2,6,1
22,Stress,WS,2,1,4
22,Fatigue,WS,2,1,2
22,Fatigue,WS,2,2,4
22,PrevFocus,WS,2,1,5
22,PrevFocus,WS,2,2,5
22,PrevFocus,WS,2,3,5
22,PromFocus,WS,2,1,4
22,PromFocus,WS,2,2,3
22,PromFocus,WS,2,3,2
22,TaskPerf,WS,2,1,5
22,TaskPerf,WS,2,2,5
22,TaskPerf,WS,2,3,5
22,OCB,WS,2,1,5
22,OCB,WS,2,2,5
22,OCB,WS,2,3,3
22,CWB,WS,2,1,2
22,CWB,WS,2,2,2
22,CWB,WS,2,3,1
22,ProPerf,WS,2,1,3
22,ProPerf,WS,2,2,3
22,ProPerf,WS,2,3,3
22,PANAS,WS,3,1,5
22,PANAS,WS,3,2,5
22,PANAS,WS,3,3,3
22,PANAS,WS,3,4,3
22,PANAS,WS,3,5,1
22,PANAS,WS,3,6,1
22,Stress,WS,3,1,2
22,Fatigue,WS,3,1,5
22,Fatigue,WS,3,2,2
22,PrevFocus,WS,3,1,4
22,PrevFocus,WS,3,2,5
22,PrevFocus,WS,3,3,4
22,PromFocus,WS,3,1,4
22,PromFocus,WS,3,2,4
22,PromFocus,WS,3,3,5
22,TaskPerf,WS,3,1,5
22,TaskPerf,WS,3,2,5
22,TaskPerf,WS,3,3,5
22,OCB,WS,3,1,5
22,OCB,WS,3,2,5
22,OCB,WS,3,3,4
22,CWB,WS,3,1,1
22,CWB,WS,3,2,1
22,CWB,WS,3,3,1
22,ProPerf,WS,3,1,4
22,ProPerf,WS,3,2,4
22,ProPerf,WS,3,3,4
22,PANAS,WS,4,1,3
22,PANAS,WS,4,2,3
22,PANAS,WS,4,3,2
22,PANAS,WS,4,4,3
22,PANAS,WS,4,5,1
22,PANAS,WS,4,6,3
22,Stress,WS,4,1,3
22,Fatigue,WS,4,1,5
22,Fatigue,WS,4,2,1
22,PrevFocus,WS,4,1,5
22,PrevFocus,WS,4,2,5
22,PrevFocus,WS,4,3,5
22,PromFocus,WS,4,1,4
22,PromFocus,WS,4,2,4
22,PromFocus,WS,4,3,3
22,TaskPerf,WS,4,1,5
22,TaskPerf,WS,4,2,5
22,TaskPerf,WS,4,3,5
22,OCB,WS,4,1,3
22,OCB,WS,4,2,3
22,OCB,WS,4,3,4
22,CWB,WS,4,1,1
22,CWB,WS,4,2,1
22,CWB,WS,4,3,2
22,ProPerf,WS,4,1,4
22,ProPerf,WS,4,2,4
22,ProPerf,WS,4,3,3
22,PANAS,WS,5,1,4
22,PANAS,WS,5,2,4
22,PANAS,WS,5,3,3
22,PANAS,WS,5,4,1
22,PANAS,WS,5,5,1
22,PANAS,WS,5,6,2
22,Stress,WS,5,1,2
22,Fatigue,WS,5,1,4
22,Fatigue,WS,5,2,1
22,PrevFocus,WS,5,1,5
22,PrevFocus,WS,5,2,5
22,PrevFocus,WS,5,3,4
22,PromFocus,WS,5,1,3
22,PromFocus,WS,5,2,3
22,PromFocus,WS,5,3,3
22,TaskPerf,WS,5,1,5
22,TaskPerf,WS,5,2,4
22,TaskPerf,WS,5,3,5
22,OCB,WS,5,1,4
22,OCB,WS,5,2,4
22,OCB,WS,5,3,2
22,CWB,WS,5,1,1
22,CWB,WS,5,2,1
22,CWB,WS,5,3,1
22,ProPerf,WS,5,1,3
22,ProPerf,WS,5,2,3
22,ProPerf,WS,5,3,3
22,PANAS,WS,6,1,5
22,PANAS,WS,6,2,5
22,PANAS,WS,6,3,1
22,PANAS,WS,6,4,2
22,PANAS,WS,6,5,1
22,PANAS,WS,6,6,1
22,Stress,WS,6,1,2
22,Fatigue,WS,6,1,3
22,Fatigue,WS,6,2,3
22,PrevFocus,WS,6,1,5
22,PrevFocus,WS,6,2,5
22,PrevFocus,WS,6,3,5
22,PromFocus,WS,6,1,4
22,PromFocus,WS,6,2,5
22,PromFocus,WS,6,3,3
22,TaskPerf,WS,6,1,5
22,TaskPerf,WS,6,2,4
22,TaskPerf,WS,6,3,4
22,OCB,WS,6,1,4
22,OCB,WS,6,2,4
22,OCB,WS,6,3,2
22,CWB,WS,6,1,1
22,CWB,WS,6,2,1
22,CWB,WS,6,3,1
22,ProPerf,WS,6,1,3
22,ProPerf,WS,6,2,3
22,ProPerf,WS,6,3,4
22,PANAS,WS,7,1,4
22,PANAS,WS,7,2,4
22,PANAS,WS,7,3,1
22,PANAS,WS,7,4,2
22,PANAS,WS,7,5,1
22,PANAS,WS,7,6,2
22,Stress,WS,7,1,
22,Fatigue,WS,7,1,3
22,Fatigue,WS,7,2,2
22,PrevFocus,WS,7,1,4
22,PrevFocus,WS,7,2,4
22,PrevFocus,WS,7,3,4
22,PromFocus,WS,7,1,3
22,PromFocus,WS,7,2,3
22,PromFocus,WS,7,3,3
22,TaskPerf,WS,7,1,4
22,TaskPerf,WS,7,2,5
22,TaskPerf,WS,7,3,5
22,OCB,WS,7,1,3
22,OCB,WS,7,2,4
22,OCB,WS,7,3,1
22,CWB,WS,7,1,1
22,CWB,WS,7,2,1
22,CWB,WS,7,3,1
22,ProPerf,WS,7,1,3
22,ProPerf,WS,7,2,2
22,ProPerf,WS,7,3,2
22,PANAS,WS,8,1,5
22,PANAS,WS,8,2,5
22,PANAS,WS,8,3,1
22,PANAS,WS,8,4,2
22,PANAS,WS,8,5,1
22,PANAS,WS,8,6,1
22,Stress,WS,8,1,
22,Fatigue,WS,8,1,4
22,Fatigue,WS,8,2,2
22,PrevFocus,WS,8,1,4
22,PrevFocus,WS,8,2,4
22,PrevFocus,WS,8,3,4
22,PromFocus,WS,8,1,4
22,PromFocus,WS,8,2,3
22,PromFocus,WS,8,3,4
22,TaskPerf,WS,8,1,4
22,TaskPerf,WS,8,2,4
22,TaskPerf,WS,8,3,5
22,OCB,WS,8,1,4
22,OCB,WS,8,2,5
22,OCB,WS,8,3,1
22,CWB,WS,8,1,1
22,CWB,WS,8,2,1
22,CWB,WS,8,3,1
22,ProPerf,WS,8,1,4
22,ProPerf,WS,8,2,4
22,ProPerf,WS,8,3,4
22,PANAS,WS,9,1,5
22,PANAS,WS,9,2,5
22,PANAS,WS,9,3,3
22,PANAS,WS,9,4,2
22,PANAS,WS,9,5,1
22,PANAS,WS,9,6,1
22,Stress,WS,9,1,1
22,Fatigue,WS,9,1,4
22,Fatigue,WS,9,2,2
22,PrevFocus,WS,9,1,5
22,PrevFocus,WS,9,2,3
22,PrevFocus,WS,9,3,4
22,PromFocus,WS,9,1,3
22,PromFocus,WS,9,2,4
22,PromFocus,WS,9,3,3
22,TaskPerf,WS,9,1,5
22,TaskPerf,WS,9,2,5
22,TaskPerf,WS,9,3,5
22,OCB,WS,9,1,2
22,OCB,WS,9,2,4
22,OCB,WS,9,3,2
22,CWB,WS,9,1,1
22,CWB,WS,9,2,1
22,CWB,WS,9,3,1
22,ProPerf,WS,9,1,4
22,ProPerf,WS,9,2,4
22,ProPerf,WS,9,3,3
22,PANAS,WS,10,1,5
22,PANAS,WS,10,2,5
22,PANAS,WS,10,3,1
22,PANAS,WS,10,4,2
22,PANAS,WS,10,5,1
22,PANAS,WS,10,6,1
22,Stress,WS,10,1,2
22,Fatigue,WS,10,1,5
22,Fatigue,WS,10,2,1
22,PrevFocus,WS,10,1,4
22,PrevFocus,WS,10,2,3
22,PrevFocus,WS,10,3,4
22,PromFocus,WS,10,1,4
22,PromFocus,WS,10,2,3
22,PromFocus,WS,10,3,4
22,TaskPerf,WS,10,1,5
22,TaskPerf,WS,10,2,5
22,TaskPerf,WS,10,3,5
22,OCB,WS,10,1,3
22,OCB,WS,10,2,4
22,OCB,WS,10,3,4
22,CWB,WS,10,1,1
22,CWB,WS,10,2,1
22,CWB,WS,10,3,1
22,ProPerf,WS,10,1,3
22,ProPerf,WS,10,2,4
22,ProPerf,WS,10,3,3
22,PANAS,WS,11,1,5
22,PANAS,WS,11,2,5
22,PANAS,WS,11,3,1
22,PANAS,WS,11,4,1
22,PANAS,WS,11,5,1
22,PANAS,WS,11,6,1
22,Stress,WS,11,1,
22,Fatigue,WS,11,1,4
22,Fatigue,WS,11,2,2
22,PrevFocus,WS,11,1,5
22,PrevFocus,WS,11,2,5
22,PrevFocus,WS,11,3,5
22,PromFocus,WS,11,1,3
22,PromFocus,WS,11,2,3
22,PromFocus,WS,11,3,3
22,TaskPerf,WS,11,1,5
22,TaskPerf,WS,11,2,5
22,TaskPerf,WS,11,3,5
22,OCB,WS,11,1,4
22,OCB,WS,11,2,4
22,OCB,WS,11,3,4
22,CWB,WS,11,1,1
22,CWB,WS,11,2,1
22,CWB,WS,11,3,1
22,ProPerf,WS,11,1,3
22,ProPerf,WS,11,2,3
22,ProPerf,WS,11,3,3
22,PANAS,WS,12,1,5
22,PANAS,WS,12,2,5
22,PANAS,WS,12,3,5
22,PANAS,WS,12,4,2
22,PANAS,WS,12,5,1
22,PANAS,WS,12,6,1
22,Stress,WS,12,1,2
22,Fatigue,WS,12,1,3
22,Fatigue,WS,12,2,4
22,PrevFocus,WS,12,1,5
22,PrevFocus,WS,12,2,5
22,PrevFocus,WS,12,3,5
22,PromFocus,WS,12,1,3
22,PromFocus,WS,12,2,3
22,PromFocus,WS,12,3,3
22,TaskPerf,WS,12,1,5
22,TaskPerf,WS,12,2,5
22,TaskPerf,WS,12,3,5
22,OCB,WS,12,1,4
22,OCB,WS,12,2,4
22,OCB,WS,12,3,3
22,CWB,WS,12,1,1
22,CWB,WS,12,2,1
22,CWB,WS,12,3,1
22,ProPerf,WS,12,1,3
22,ProPerf,WS,12,2,3
22,ProPerf,WS,12,3,3
22,PANAS,WS,13,1,5
22,PANAS,WS,13,2,5
22,PANAS,WS,13,3,2
22,PANAS,WS,13,4,2
22,PANAS,WS,13,5,5
22,PANAS,WS,13,6,5
22,Stress,WS,13,1,
22,Fatigue,WS,13,1,5
22,Fatigue,WS,13,2,5
22,PrevFocus,WS,13,1,5
22,PrevFocus,WS,13,2,4
22,PrevFocus,WS,13,3,4
22,PromFocus,WS,13,1,3
22,PromFocus,WS,13,2,3
22,PromFocus,WS,13,3,4
22,TaskPerf,WS,13,1,5
22,TaskPerf,WS,13,2,5
22,TaskPerf,WS,13,3,5
22,OCB,WS,13,1,5
22,OCB,WS,13,2,4
22,OCB,WS,13,3,2
22,CWB,WS,13,1,1
22,CWB,WS,13,2,1
22,CWB,WS,13,3,1
22,ProPerf,WS,13,1,3
22,ProPerf,WS,13,2,4
22,ProPerf,WS,13,3,4
22,PANAS,WS,14,1,5
22,PANAS,WS,14,2,5
22,PANAS,WS,14,3,2
22,PANAS,WS,14,4,2
22,PANAS,WS,14,5,1
22,PANAS,WS,14,6,1
22,Stress,WS,14,1,
22,Fatigue,WS,14,1,5
22,Fatigue,WS,14,2,1
22,PrevFocus,WS,14,1,5
22,PrevFocus,WS,14,2,5
22,PrevFocus,WS,14,3,5
22,PromFocus,WS,14,1,5
22,PromFocus,WS,14,2,4
22,PromFocus,WS,14,3,4
22,TaskPerf,WS,14,1,5
22,TaskPerf,WS,14,2,5
22,TaskPerf,WS,14,3,5
22,OCB,WS,14,1,5
22,OCB,WS,14,2,5
22,OCB,WS,14,3,3
22,CWB,WS,14,1,1
22,CWB,WS,14,2,1
22,CWB,WS,14,3,1
22,ProPerf,WS,14,1,5
22,ProPerf,WS,14,2,5
22,ProPerf,WS,14,3,5
22,PANAS,WS,15,1,5
22,PANAS,WS,15,2,5
22,PANAS,WS,15,3,5
22,PANAS,WS,15,4,1
22,PANAS,WS,15,5,1
22,PANAS,WS,15,6,1
22,Stress,WS,15,1,3
22,Fatigue,WS,15,1,5
22,Fatigue,WS,15,2,1
22,PrevFocus,WS,15,1,5
22,PrevFocus,WS,15,2,5
22,PrevFocus,WS,15,3,5
22,PromFocus,WS,15,1,4
22,PromFocus,WS,15,2,3
22,PromFocus,WS,15,3,3
22,TaskPerf,WS,15,1,5
22,TaskPerf,WS,15,2,5
22,TaskPerf,WS,15,3,5
22,OCB,WS,15,1,5
22,OCB,WS,15,2,5
22,OCB,WS,15,3,2
22,CWB,WS,15,1,1
22,CWB,WS,15,2,1
22,CWB,WS,15,3,1
22,ProPerf,WS,15,1,3
22,ProPerf,WS,15,2,3
22,ProPerf,WS,15,3,3
22,PANAS,WS,16,1,5
22,PANAS,WS,16,2,5
22,PANAS,WS,16,3,1
22,PANAS,WS,16,4,1
22,PANAS,WS,16,5,1
22,PANAS,WS,16,6,1
22,Stress,WS,16,1,2
22,Fatigue,WS,16,1,5
22,Fatigue,WS,16,2,1
22,PrevFocus,WS,16,1,5
22,PrevFocus,WS,16,2,5
22,PrevFocus,WS,16,3,5
22,PromFocus,WS,16,1,5
22,PromFocus,WS,16,2,4
22,PromFocus,WS,16,3,4
22,TaskPerf,WS,16,1,5
22,TaskPerf,WS,16,2,5
22,TaskPerf,WS,16,3,5
22,OCB,WS,16,1,5
22,OCB,WS,16,2,5
22,OCB,WS,16,3,3
22,CWB,WS,16,1,1
22,CWB,WS,16,2,1
22,CWB,WS,16,3,1
22,ProPerf,WS,16,1,3
22,ProPerf,WS,16,2,3
22,ProPerf,WS,16,3,3
23,PANAS,WS,1,1,5
23,PANAS,WS,1,2,3
23,PANAS,WS,1,3,2
23,PANAS,WS,1,4,3
23,PANAS,WS,1,5,1
23,PANAS,WS,1,6,3
23,Stress,WS,1,1,2
23,Fatigue,WS,1,1,2
23,Fatigue,WS,1,2,5
23,PrevFocus,WS,1,1,5
23,PrevFocus,WS,1,2,5
23,PrevFocus,WS,1,3,4
23,PromFocus,WS,1,1,4
23,PromFocus,WS,1,2,5
23,PromFocus,WS,1,3,3
23,TaskPerf,WS,1,1,4
23,TaskPerf,WS,1,2,4
23,TaskPerf,WS,1,3,5
23,OCB,WS,1,1,4
23,OCB,WS,1,2,4
23,OCB,WS,1,3,5
23,CWB,WS,1,1,2
23,CWB,WS,1,2,1
23,CWB,WS,1,3,2
23,ProPerf,WS,1,1,4
23,ProPerf,WS,1,2,4
23,ProPerf,WS,1,3,4
23,PANAS,WS,2,1,4
23,PANAS,WS,2,2,4
23,PANAS,WS,2,3,2
23,PANAS,WS,2,4,2
23,PANAS,WS,2,5,1
23,PANAS,WS,2,6,2
23,Stress,WS,2,1,3
23,Fatigue,WS,2,1,3
23,Fatigue,WS,2,2,3
23,PrevFocus,WS,2,1,4
23,PrevFocus,WS,2,2,4
23,PrevFocus,WS,2,3,5
23,PromFocus,WS,2,1,4
23,PromFocus,WS,2,2,4
23,PromFocus,WS,2,3,4
23,TaskPerf,WS,2,1,5
23,TaskPerf,WS,2,2,4
23,TaskPerf,WS,2,3,5
23,OCB,WS,2,1,3
23,OCB,WS,2,2,4
23,OCB,WS,2,3,4
23,CWB,WS,2,1,2
23,CWB,WS,2,2,2
23,CWB,WS,2,3,2
23,ProPerf,WS,2,1,4
23,ProPerf,WS,2,2,5
23,ProPerf,WS,2,3,4
23,PANAS,WS,3,1,3
23,PANAS,WS,3,2,4
23,PANAS,WS,3,3,2
23,PANAS,WS,3,4,2
23,PANAS,WS,3,5,4
23,PANAS,WS,3,6,1
23,Stress,WS,3,1,2
23,Fatigue,WS,3,1,1
23,Fatigue,WS,3,2,5
23,PrevFocus,WS,3,1,4
23,PrevFocus,WS,3,2,5
23,PrevFocus,WS,3,3,5
23,PromFocus,WS,3,1,3
23,PromFocus,WS,3,2,4
23,PromFocus,WS,3,3,4
23,TaskPerf,WS,3,1,5
23,TaskPerf,WS,3,2,5
23,TaskPerf,WS,3,3,5
23,OCB,WS,3,1,5
23,OCB,WS,3,2,5
23,OCB,WS,3,3,4
23,CWB,WS,3,1,2
23,CWB,WS,3,2,1
23,CWB,WS,3,3,1
23,ProPerf,WS,3,1,4
23,ProPerf,WS,3,2,4
23,ProPerf,WS,3,3,4
23,PANAS,WS,4,1,2
23,PANAS,WS,4,2,2
23,PANAS,WS,4,3,1
23,PANAS,WS,4,4,1
23,PANAS,WS,4,5,1
23,PANAS,WS,4,6,3
23,Stress,WS,4,1,3
23,Fatigue,WS,4,1,3
23,Fatigue,WS,4,2,4
23,PrevFocus,WS,4,1,5
23,PrevFocus,WS,4,2,4
23,PrevFocus,WS,4,3,5
23,PromFocus,WS,4,1,4
23,PromFocus,WS,4,2,4
23,PromFocus,WS,4,3,4
23,TaskPerf,WS,4,1,4
23,TaskPerf,WS,4,2,4
23,TaskPerf,WS,4,3,5
23,OCB,WS,4,1,4
23,OCB,WS,4,2,4
23,OCB,WS,4,3,5
23,CWB,WS,4,1,1
23,CWB,WS,4,2,2
23,CWB,WS,4,3,1
23,ProPerf,WS,4,1,
23,ProPerf,WS,4,2,2
23,ProPerf,WS,4,3,2
23,PANAS,WS,5,1,5
23,PANAS,WS,5,2,4
23,PANAS,WS,5,3,2
23,PANAS,WS,5,4,3
23,PANAS,WS,5,5,1
23,PANAS,WS,5,6,2
23,Stress,WS,5,1,4
23,Fatigue,WS,5,1,4
23,Fatigue,WS,5,2,2
23,PrevFocus,WS,5,1,4
23,PrevFocus,WS,5,2,5
23,PrevFocus,WS,5,3,4
23,PromFocus,WS,5,1,4
23,PromFocus,WS,5,2,5
23,PromFocus,WS,5,3,2
23,TaskPerf,WS,5,1,4
23,TaskPerf,WS,5,2,4
23,TaskPerf,WS,5,3,5
23,OCB,WS,5,1,5
23,OCB,WS,5,2,5
23,OCB,WS,5,3,4
23,CWB,WS,5,1,1
23,CWB,WS,5,2,4
23,CWB,WS,5,3,1
23,ProPerf,WS,5,1,3
23,ProPerf,WS,5,2,4
23,ProPerf,WS,5,3,3
23,PANAS,WS,6,1,4
23,PANAS,WS,6,2,5
23,PANAS,WS,6,3,2
23,PANAS,WS,6,4,1
23,PANAS,WS,6,5,5
23,PANAS,WS,6,6,2
23,Stress,WS,6,1,3
23,Fatigue,WS,6,1,1
23,Fatigue,WS,6,2,5
23,PrevFocus,WS,6,1,4
23,PrevFocus,WS,6,2,5
23,PrevFocus,WS,6,3,5
23,PromFocus,WS,6,1,4
23,PromFocus,WS,6,2,5
23,PromFocus,WS,6,3,1
23,TaskPerf,WS,6,1,3
23,TaskPerf,WS,6,2,4
23,TaskPerf,WS,6,3,4
23,OCB,WS,6,1,5
23,OCB,WS,6,2,5
23,OCB,WS,6,3,4
23,CWB,WS,6,1,1
23,CWB,WS,6,2,1
23,CWB,WS,6,3,1
23,ProPerf,WS,6,1,4
23,ProPerf,WS,6,2,4
23,ProPerf,WS,6,3,4
23,PANAS,WS,7,1,4
23,PANAS,WS,7,2,4
23,PANAS,WS,7,3,2
23,PANAS,WS,7,4,2
23,PANAS,WS,7,5,1
23,PANAS,WS,7,6,2
23,Stress,WS,7,1,3
23,Fatigue,WS,7,1,3
23,Fatigue,WS,7,2,4
23,PrevFocus,WS,7,1,4
23,PrevFocus,WS,7,2,5
23,PrevFocus,WS,7,3,4
23,PromFocus,WS,7,1,4
23,PromFocus,WS,7,2,5
23,PromFocus,WS,7,3,2
23,TaskPerf,WS,7,1,4
23,TaskPerf,WS,7,2,4
23,TaskPerf,WS,7,3,4
23,OCB,WS,7,1,4
23,OCB,WS,7,2,5
23,OCB,WS,7,3,4
23,CWB,WS,7,1,1
23,CWB,WS,7,2,1
23,CWB,WS,7,3,1
23,ProPerf,WS,7,1,4
23,ProPerf,WS,7,2,4
23,ProPerf,WS,7,3,5
23,PANAS,WS,8,1,4
23,PANAS,WS,8,2,4
23,PANAS,WS,8,3,1
23,PANAS,WS,8,4,1
23,PANAS,WS,8,5,1
23,PANAS,WS,8,6,1
23,Stress,WS,8,1,2
23,Fatigue,WS,8,1,5
23,Fatigue,WS,8,2,1
23,PrevFocus,WS,8,1,4
23,PrevFocus,WS,8,2,4
23,PrevFocus,WS,8,3,2
23,PromFocus,WS,8,1,
23,PromFocus,WS,8,2,3
23,PromFocus,WS,8,3,4
23,TaskPerf,WS,8,1,4
23,TaskPerf,WS,8,2,5
23,TaskPerf,WS,8,3,5
23,OCB,WS,8,1,4
23,OCB,WS,8,2,5
23,OCB,WS,8,3,1
23,CWB,WS,8,1,1
23,CWB,WS,8,2,1
23,CWB,WS,8,3,2
23,ProPerf,WS,8,1,5
23,ProPerf,WS,8,2,5
23,ProPerf,WS,8,3,5
23,PANAS,WS,9,1,
23,PANAS,WS,9,2,
23,PANAS,WS,9,3,
23,PANAS,WS,9,4,
23,PANAS,WS,9,5,
23,PANAS,WS,9,6,
23,Stress,WS,9,1,
23,Fatigue,WS,9,1,
23,Fatigue,WS,9,2,
23,PrevFocus,WS,9,1,
23,PrevFocus,WS,9,2,
23,PrevFocus,WS,9,3,
23,PromFocus,WS,9,1,
23,PromFocus,WS,9,2,
23,PromFocus,WS,9,3,
23,TaskPerf,WS,9,1,
23,TaskPerf,WS,9,2,
23,TaskPerf,WS,9,3,
23,OCB,WS,9,1,
23,OCB,WS,9,2,
23,OCB,WS,9,3,
23,CWB,WS,9,1,
23,CWB,WS,9,2,
23,CWB,WS,9,3,
23,ProPerf,WS,9,1,
23,ProPerf,WS,9,2,
23,ProPerf,WS,9,3,
23,PANAS,WS,10,1,4
23,PANAS,WS,10,2,2
23,PANAS,WS,10,3,2
23,PANAS,WS,10,4,5
23,PANAS,WS,10,5,4
23,PANAS,WS,10,6,5
23,Stress,WS,10,1,5
23,Fatigue,WS,10,1,3
23,Fatigue,WS,10,2,3
23,PrevFocus,WS,10,1,3
23,PrevFocus,WS,10,2,1
23,PrevFocus,WS,10,3,4
23,PromFocus,WS,10,1,3
23,PromFocus,WS,10,2,3
23,PromFocus,WS,10,3,3
23,TaskPerf,WS,10,1,3
23,TaskPerf,WS,10,2,3
23,TaskPerf,WS,10,3,3
23,OCB,WS,10,1,4
23,OCB,WS,10,2,5
23,OCB,WS,10,3,2
23,CWB,WS,10,1,5
23,CWB,WS,10,2,4
23,CWB,WS,10,3,4
23,ProPerf,WS,10,1,4
23,ProPerf,WS,10,2,3
23,ProPerf,WS,10,3,3
23,PANAS,WS,11,1,3
23,PANAS,WS,11,2,3
23,PANAS,WS,11,3,1
23,PANAS,WS,11,4,2
23,PANAS,WS,11,5,1
23,PANAS,WS,11,6,2
23,Stress,WS,11,1,5
23,Fatigue,WS,11,1,3
23,Fatigue,WS,11,2,3
23,PrevFocus,WS,11,1,5
23,PrevFocus,WS,11,2,4
23,PrevFocus,WS,11,3,4
23,PromFocus,WS,11,1,5
23,PromFocus,WS,11,2,5
23,PromFocus,WS,11,3,4
23,TaskPerf,WS,11,1,4
23,TaskPerf,WS,11,2,4
23,TaskPerf,WS,11,3,3
23,OCB,WS,11,1,4
23,OCB,WS,11,2,5
23,OCB,WS,11,3,4
23,CWB,WS,11,1,3
23,CWB,WS,11,2,1
23,CWB,WS,11,3,1
23,ProPerf,WS,11,1,4
23,ProPerf,WS,11,2,4
23,ProPerf,WS,11,3,4
23,PANAS,WS,12,1,
23,PANAS,WS,12,2,
23,PANAS,WS,12,3,
23,PANAS,WS,12,4,
23,PANAS,WS,12,5,
23,PANAS,WS,12,6,
23,Stress,WS,12,1,
23,Fatigue,WS,12,1,
23,Fatigue,WS,12,2,
23,PrevFocus,WS,12,1,
23,PrevFocus,WS,12,2,
23,PrevFocus,WS,12,3,
23,PromFocus,WS,12,1,
23,PromFocus,WS,12,2,
23,PromFocus,WS,12,3,
23,TaskPerf,WS,12,1,
23,TaskPerf,WS,12,2,
23,TaskPerf,WS,12,3,
23,OCB,WS,12,1,
23,OCB,WS,12,2,
23,OCB,WS,12,3,
23,CWB,WS,12,1,
23,CWB,WS,12,2,
23,CWB,WS,12,3,
23,ProPerf,WS,12,1,
23,ProPerf,WS,12,2,
23,ProPerf,WS,12,3,
23,PANAS,WS,13,1,5
23,PANAS,WS,13,2,5
23,PANAS,WS,13,3,1
23,PANAS,WS,13,4,2
23,PANAS,WS,13,5,1
23,PANAS,WS,13,6,1
23,Stress,WS,13,1,1
23,Fatigue,WS,13,1,5
23,Fatigue,WS,13,2,1
23,PrevFocus,WS,13,1,4
23,PrevFocus,WS,13,2,5
23,PrevFocus,WS,13,3,5
23,PromFocus,WS,13,1,5
23,PromFocus,WS,13,2,5
23,PromFocus,WS,13,3,4
23,TaskPerf,WS,13,1,4
23,TaskPerf,WS,13,2,5
23,TaskPerf,WS,13,3,5
23,OCB,WS,13,1,4
23,OCB,WS,13,2,5
23,OCB,WS,13,3,4
23,CWB,WS,13,1,1
23,CWB,WS,13,2,1
23,CWB,WS,13,3,1
23,ProPerf,WS,13,1,5
23,ProPerf,WS,13,2,5
23,ProPerf,WS,13,3,4
23,PANAS,WS,14,1,5
23,PANAS,WS,14,2,5
23,PANAS,WS,14,3,1
23,PANAS,WS,14,4,3
23,PANAS,WS,14,5,1
23,PANAS,WS,14,6,1
23,Stress,WS,14,1,2
23,Fatigue,WS,14,1,4
23,Fatigue,WS,14,2,2
23,PrevFocus,WS,14,1,4
23,PrevFocus,WS,14,2,4
23,PrevFocus,WS,14,3,4
23,PromFocus,WS,14,1,4
23,PromFocus,WS,14,2,5
23,PromFocus,WS,14,3,4
23,TaskPerf,WS,14,1,4
23,TaskPerf,WS,14,2,5
23,TaskPerf,WS,14,3,4
23,OCB,WS,14,1,4
23,OCB,WS,14,2,5
23,OCB,WS,14,3,4
23,CWB,WS,14,1,1
23,CWB,WS,14,2,1
23,CWB,WS,14,3,1
23,ProPerf,WS,14,1,4
23,ProPerf,WS,14,2,4
23,ProPerf,WS,14,3,5
23,PANAS,WS,15,1,
23,PANAS,WS,15,2,
23,PANAS,WS,15,3,
23,PANAS,WS,15,4,
23,PANAS,WS,15,5,
23,PANAS,WS,15,6,
23,Stress,WS,15,1,
23,Fatigue,WS,15,1,
23,Fatigue,WS,15,2,
23,PrevFocus,WS,15,1,
23,PrevFocus,WS,15,2,
23,PrevFocus,WS,15,3,
23,PromFocus,WS,15,1,
23,PromFocus,WS,15,2,
23,PromFocus,WS,15,3,
23,TaskPerf,WS,15,1,
23,TaskPerf,WS,15,2,
23,TaskPerf,WS,15,3,
23,OCB,WS,15,1,
23,OCB,WS,15,2,
23,OCB,WS,15,3,
23,CWB,WS,15,1,
23,CWB,WS,15,2,
23,CWB,WS,15,3,
23,ProPerf,WS,15,1,
23,ProPerf,WS,15,2,
23,ProPerf,WS,15,3,
23,PANAS,WS,16,1,4
23,PANAS,WS,16,2,4
23,PANAS,WS,16,3,5
23,PANAS,WS,16,4,2
23,PANAS,WS,16,5,2
23,PANAS,WS,16,6,1
23,Stress,WS,16,1,4
23,Fatigue,WS,16,1,5
23,Fatigue,WS,16,2,4
23,PrevFocus,WS,16,1,4
23,PrevFocus,WS,16,2,5
23,PrevFocus,WS,16,3,4
23,PromFocus,WS,16,1,4
23,PromFocus,WS,16,2,5
23,PromFocus,WS,16,3,4
23,TaskPerf,WS,16,1,3
23,TaskPerf,WS,16,2,4
23,TaskPerf,WS,16,3,3
23,OCB,WS,16,1,4
23,OCB,WS,16,2,5
23,OCB,WS,16,3,4
23,CWB,WS,16,1,1
23,CWB,WS,16,2,1
23,CWB,WS,16,3,1
23,ProPerf,WS,16,1,1
23,ProPerf,WS,16,2,3
23,ProPerf,WS,16,3,4
24,PANAS,WS,1,1,3
24,PANAS,WS,1,2,3
24,PANAS,WS,1,3,1
24,PANAS,WS,1,4,2
24,PANAS,WS,1,5,2
24,PANAS,WS,1,6,1
24,Stress,WS,1,1,2
24,Fatigue,WS,1,1,3
24,Fatigue,WS,1,2,4
24,PrevFocus,WS,1,1,5
24,PrevFocus,WS,1,2,5
24,PrevFocus,WS,1,3,5
24,PromFocus,WS,1,1,5
24,PromFocus,WS,1,2,3
24,PromFocus,WS,1,3,3
